address,postcode,price,bedrooms,bathrooms,area_in_sqft,link
"5127 Benton Heights Ave, Baltimore, MD 21206",21202,325000,4,3,1013,https://www.trulia.com/home/5127-benton-heights-ave-baltimore-md-21206-36580051
"6000 Cross Country Blvd, Baltimore, MD 21215",21201,649900,4,2,2693,https://www.trulia.com/home/6000-cross-country-blvd-baltimore-md-21215-36601746
"5619 Govane Ave, Baltimore, MD 21212",21230,219900,3,2,1450,https://www.trulia.com/home/5619-govane-ave-baltimore-md-21212-36614622
"4100 N  Charles St #212, Baltimore, MD 21218",21230,342000,2,2,1383,https://www.trulia.com/home/4100-n-charles-st-212-baltimore-md-21218-131239615
"148 S  East Ave, Baltimore, MD 21224",21230,456000,4,3,2580,https://www.trulia.com/home/148-s-east-ave-baltimore-md-21224-36433850
"1321 N  Milton Ave, Baltimore, MD 21213",21229,39000,3,1,NaN,https://www.trulia.com/home/1321-n-milton-ave-baltimore-md-21213-36451689
"1525 N  Patterson Park Ave, Baltimore, MD 21213",21225,80000,3,3,NaN,https://www.trulia.com/home/1525-n-patterson-park-ave-baltimore-md-21213-36453240
"1713 Linden Ave, Baltimore, MD 21217",21224,534000,4,4,2966,https://www.trulia.com/home/1713-linden-ave-baltimore-md-21217-36486467
"2526 W  Franklin St, Baltimore, MD 21223",21224,185000,3,2,1392,https://www.trulia.com/home/2526-w-franklin-st-baltimore-md-21223-36521995
"2005 Eagle St, Baltimore, MD 21223",21224,25000,3,2,NaN,https://www.trulia.com/home/2005-eagle-st-baltimore-md-21223-36527266
"1703 Covington St, Baltimore, MD 21230",21213,325000,3,2,996,https://www.trulia.com/home/1703-covington-st-baltimore-md-21230-36540599
"2627 Hollins Ferry Rd, Baltimore, MD 21230",21213,229731,3,3,1232,https://www.trulia.com/home/2627-hollins-ferry-rd-baltimore-md-21230-36549426
"1225 Broening Hwy, Baltimore, MD 21224",21213,214999,2,2,1480,https://www.trulia.com/home/1225-broening-hwy-baltimore-md-21224-36557245
"525 Beaumont Ave, Baltimore, MD 21212",21206,179000,4,2,2112,https://www.trulia.com/home/525-beaumont-ave-baltimore-md-21212-90007775
"546 N  Payson St, Baltimore, MD 21223",21214,219000,5,3,NaN,https://www.trulia.com/home/546-n-payson-st-baltimore-md-21223-2054517704
"1048 N  Broadway, Baltimore, MD 21205",21214,285000,4,3,2550,https://www.trulia.com/home/1048-n-broadway-baltimore-md-21205-36443583
"3220 Elmley Ave, Baltimore, MD 21213",21215,165000,3,2,896,https://www.trulia.com/home/3220-elmley-ave-baltimore-md-21213-36456399
"20 E  Randall St, Baltimore, MD 21230",21215,329000,2,2,1680,https://www.trulia.com/home/20-e-randall-st-baltimore-md-21230-36538566
"3737 10th St, Baltimore, MD 21225",21239,129900,2,2,1013,https://www.trulia.com/home/3737-10th-st-baltimore-md-21225-36553210
"6701 Park Heights Ave #1D, Baltimore, MD 21215",21230,289000,3,3,2179,https://www.trulia.com/home/6701-park-heights-ave-1d-baltimore-md-21215-36600441
"6711 Park Heights Ave #207, Baltimore, MD 21215",21230,135000,2,2,1198,https://www.trulia.com/home/6711-park-heights-ave-207-baltimore-md-21215-36600501
"3537 Reisterstown Rd, Baltimore, MD 21215",21230,275000,4,2,1700,https://www.trulia.com/home/3537-reisterstown-rd-baltimore-md-21215-90007830
"602 N  Fremont Ave, Baltimore, MD 21201",21230,249900,3,4,1790,https://www.trulia.com/home/602-n-fremont-ave-baltimore-md-21201-294974866
"121 S  Broadway, Baltimore, MD 21231",21230,399900,4,4,1871,https://www.trulia.com/home/121-s-broadway-baltimore-md-21231-36434876
"960 Fell St #610, Baltimore, MD 21231",21234,399000,2,2,1285,https://www.trulia.com/home/960-fell-st-610-baltimore-md-21231-36435575
"1508 N  Bond St, Baltimore, MD 21213",21231,259392,3,3,2100,https://www.trulia.com/home/1508-n-bond-st-baltimore-md-21213-36449527
"1634 Roundhill Rd, Baltimore, MD 21218",21224,259900,3,2,1680,https://www.trulia.com/home/1634-roundhill-rd-baltimore-md-21218-36467461
"2430 Barclay St, Baltimore, MD 21218",21213,249900,4,3,1800,https://www.trulia.com/home/2430-barclay-st-baltimore-md-21218-36474615
"735 N  Grantley St, Baltimore, MD 21229",21218,249900,4,4,2040,https://www.trulia.com/home/735-n-grantley-st-baltimore-md-21229-36511574
"3645 Gelston Dr, Baltimore, MD 21229",21211,210000,3,2,1240,https://www.trulia.com/home/3645-gelston-dr-baltimore-md-21229-36511670
"815 N  Bentalou St, Baltimore, MD 21216",21218,225000,3,4,1645,https://www.trulia.com/home/815-n-bentalou-st-baltimore-md-21216-36515044
"1437 E  Fort Ave, Baltimore, MD 21230",21218,709900,3,2,4560,https://www.trulia.com/home/1437-e-fort-ave-baltimore-md-21230-36541599
"6517 Baltimore Ave, Baltimore, MD 21222",21211,150000,2,1,906,https://www.trulia.com/home/6517-baltimore-ave-baltimore-md-21222-36557570
"3838 Dolfield Ave, Baltimore, MD 21215",21217,220000,3,2,1280,https://www.trulia.com/home/3838-dolfield-ave-baltimore-md-21215-36622941
"5420 Lynview Ave, Baltimore, MD 21215",21217,170000,2,2,1178,https://www.trulia.com/home/5420-lynview-ave-baltimore-md-21215-36623762
"5319 Eastern Ave, Baltimore, MD 21224",21215,1400000,13,26,6900,https://www.trulia.com/home/5319-eastern-ave-baltimore-md-21224-2065905156
"509 S  Patterson Park Ave, Baltimore, MD 21231",21215,430000,3,3,1980,https://www.trulia.com/home/509-s-patterson-park-ave-baltimore-md-21231-36429361
"2801 Orleans St, Baltimore, MD 21224",21215,188000,3,2,1144,https://www.trulia.com/home/2801-orleans-st-baltimore-md-21224-36438388
"725 N  Port St, Baltimore, MD 21205",21216,55000,2,2,588,https://www.trulia.com/home/725-n-port-st-baltimore-md-21205-36442329
"1205 N  Ellwood Ave, Baltimore, MD 21213",21230,229900,3,3,1268,https://www.trulia.com/home/1205-n-ellwood-ave-baltimore-md-21213-36455688
"546 W  University Pkwy, Baltimore, MD 21210",21202,499999,4,2,2686,https://www.trulia.com/home/546-w-university-pkwy-baltimore-md-21210-36479131
"2308 Elsinore Ave, Baltimore, MD 21216",21201,390000,5,4,2555,https://www.trulia.com/home/2308-elsinore-ave-baltimore-md-21216-36501115
"2527 W  Lanvale St, Baltimore, MD 21216",21230,209900,3,2,2073,https://www.trulia.com/home/2527-w-lanvale-st-baltimore-md-21216-36508140
"102 N  Payson St, Baltimore, MD 21223",21230,125000,4,2,NaN,https://www.trulia.com/home/102-n-payson-st-baltimore-md-21223-36532125
"3534 E  Fayette St, Baltimore, MD 21224",21230,207500,3,2,1598,https://www.trulia.com/home/3534-e-fayette-st-baltimore-md-21224-36563911
"4224 Seidel Ave, Baltimore, MD 21206",21229,225000,3,2,1512,https://www.trulia.com/home/4224-seidel-ave-baltimore-md-21206-36574387
"4332 N  Charles St, Baltimore, MD 21218",21225,1450000,7,5,8580,https://www.trulia.com/home/4332-n-charles-st-baltimore-md-21218-36590223
"2706 Westfield Ave, Baltimore, MD 21214",21224,268000,3,3,1989,https://www.trulia.com/home/2706-westfield-ave-baltimore-md-21214-36609192
"414 Water St #3112, Baltimore, MD 21202",21224,279950,2,2,1085,https://www.trulia.com/home/414-water-st-3112-baltimore-md-21202-81749643
"1200 Steuart St #820, Baltimore, MD 21230",21224,359000,1,2,1329,https://www.trulia.com/home/1200-steuart-st-820-baltimore-md-21230-90009399
"724 Dolphin St, Baltimore, MD 21217",21213,299500,3,3,1914,https://www.trulia.com/home/724-dolphin-st-baltimore-md-21217-294975133
"1309 N  Broadway, Baltimore, MD 21213",21213,171500,3,2,1853,https://www.trulia.com/home/1309-n-broadway-baltimore-md-21213-402461539
"427 N  Montford Ave, Baltimore, MD 21224",21213,184500,3,2,1440,https://www.trulia.com/home/427-n-montford-ave-baltimore-md-21224-36438865
"804 N  Kenwood Ave, Baltimore, MD 21205",21206,135000,3,1,NaN,https://www.trulia.com/home/804-n-kenwood-ave-baltimore-md-21205-36446483
"1422 E  Preston St, Baltimore, MD 21213",21214,25000,NaN,NaN,NaN,https://www.trulia.com/home/1422-E-Preston-St-Baltimore-MD-21213-36460419
"204 E  Chase St, Baltimore, MD 21202",21214,374900,5,3,2196,https://www.trulia.com/home/204-e-chase-st-baltimore-md-21202-36470359
"2702 Parkwood Ave, Baltimore, MD 21217",21215,174900,3,2,1368,https://www.trulia.com/home/2702-parkwood-ave-baltimore-md-21217-36480908
"2205 Ruskin Ave, Baltimore, MD 21217",21215,30000,3,1,1292,https://www.trulia.com/home/2205-ruskin-ave-baltimore-md-21217-36480921
"4007 Fairfax Rd, Baltimore, MD 21216",21239,244000,4,3,1287,https://www.trulia.com/home/4007-fairfax-rd-baltimore-md-21216-36498957
"5536 Channing Rd, Baltimore, MD 21229",21212,259959,3,2,1140,https://www.trulia.com/home/5536-channing-rd-baltimore-md-21229-36195297
"3322 Summit Ave, Baltimore, MD 21234",21207,239900,2,1,1134,https://www.trulia.com/home/3322-summit-ave-baltimore-md-21234-36208330
"3426 Moultree Pl, Baltimore, MD 21236",21229,230000,3,1,1356,https://www.trulia.com/home/3426-moultree-pl-baltimore-md-21236-36217502
"7837 Kentley Rd, Baltimore, MD 21222",21229,265000,3,2,1200,https://www.trulia.com/home/7837-kentley-rd-baltimore-md-21222-36237545
"3445 Yorkway, Baltimore, MD 21222",21230,294900,4,1,1368,https://www.trulia.com/home/3445-yorkway-baltimore-md-21222-36238928
"1963 Searles Rd, Dundalk, MD 21222",21224,199900,3,2,1473,https://www.trulia.com/home/1963-searles-rd-dundalk-md-21222-36239111
"6808 Roberts Ave, Baltimore, MD 21222",21206,369900,5,3,2072,https://www.trulia.com/home/6808-roberts-ave-baltimore-md-21222-36240616
